text_file,audio_file,wer,edit_distance,ref_words,reference,hypothesis
text_fileid_103_doa77_spk3.txt,enhanced_fileid_103_doa77_spk3.wav,0.35,14,40,THE FLOW OF PEOPLE SMOTE DOWNWARD UNTIL THE UPTURNED FACES WERE BELOW THE LEVEL OF HIS FEET HE WAS AWARE OF A PATH BEFORE HIM OF A SUITE ABOUT HIM OF GUARDS AND DIGNITIES AND LINCOLN ON HIS RIGHT HAND,"The flow of radio slowed downward until the uptreaded bases were below the left of the sea. It was aware of a path before him, the swing, the power, the guards and dignities, and Lincoln on his right hand."
text_fileid_104_doa212_spk3.txt,enhanced_fileid_104_doa212_spk3.wav,0.16666666666666666,2,12,BUT WAS CAUGHT AS HE WAS ABOUT TO SWIM ACROSS THE RIVER,What was caught as he was about to swim through the river.
text_fileid_104_doa340_spk1.txt,enhanced_fileid_104_doa340_spk1.wav,0.21212121212121213,7,33,THAT IS OF COURSE IN PLAIN ENGLISH PUTTING LAND HOUSES AND MACHINERY AND STORES OF FOOD AND CLOTHING INTO THE HANDS OF THE POLITICIANS FOR CONTROL IN USE AND FOR DISTRIBUTION IN CONSUMPTION,"The Senate, of course, plain English, putting land, houses, and machinery, and stores of food and clothing into the hands of a politician for control and use, and for distribution and consumption."
text_fileid_104_doa49_spk2.txt,enhanced_fileid_104_doa49_spk2.wav,0.16,4,25,I COULD NOT HAVE BELIEVED HOW WIDE WAS THE DIFFERENCE BETWEEN SAVAGE AND CIVILIZED MAN IT IS GREATER THAN BETWEEN A WILD AND DOMESTICATED ANIMAL,I could not believe why it was the difference between savage and civilized man. It is greater than between a wild and domesticated animal.
text_fileid_105_doa182_spk3.txt,enhanced_fileid_105_doa182_spk3.wav,0.4,16,40,AS MISTER MILL SAYS THE NAME OF GOD IS VEILED UNDER TWO EXTREMELY ABSTRACT PHRASES INFINITE AND THE ABSOLUTE SO PROFOUND AND FRIENDLY A THINKER AS THE LATE MISTER GROTE HELD THIS RAISING OF THE VEIL INEXPEDIENT BUT HE PROVED,"As Mr. Melfast, the name of God is veiled under two extremely abstract phrases, we have been held, and we have to look. So profound and friendly a thinker as the late Mr. Crow held this raising of the veil to expedient, but he probed."
text_fileid_105_doa224_spk1.txt,enhanced_fileid_105_doa224_spk1.wav,0.14705882352941177,5,34,IT IS THE STORY OF SARAMA IN THE RIG VEDA AND WAS WRITTEN IN SANSCRIT UNDER THE SHADOW OF THE HIMALAYAS CENTURIES BEFORE HOMER SUCH UNIFORMITY POINTS NOT TO A COMMON SOURCE IN HISTORY,"It is the story of Sarama in the Rig Vida, and was written in Sanskrit, in the shadow of the Himalayas, centuries ago. Such uniformity points not to a common source in history."
text_fileid_105_doa309_spk2.txt,enhanced_fileid_105_doa309_spk2.wav,0.41935483870967744,13,31,NOT SO PLEASANT IN THE LATTER HALF OF SEPTEMBER THE AUTUMNAL RAINS AND STORMS CAME ON AND MARGARET WAS OBLIGED TO REMAIN MORE IN THE HOUSE THAN SHE HAD HITHERTO DONE,"In the latter half of September, the autumnal rains and storms came off, and Margaret was obliged to remain roaring in hell as the chief of the nation died."
text_fileid_106_doa124_spk3.txt,enhanced_fileid_106_doa124_spk3.wav,0.5588235294117647,19,34,IF HIS EYES WERE GOUGED OUT HE WAS PAID FOR THEM SUCH WERE TOWARDS THE BEGINNING OF THE EIGHTEENTH CENTURY THE PASTIMES OF THE RICH IDLERS OF LONDON THE IDLERS OF PARIS HAD THEIRS,"Besides, we are now gone to pay for the homes. So far towards the beginning of the 18th century, pastimes of the rich idlers have lived. The idlers in Paris have theirs."
text_fileid_106_doa175_spk2.txt,enhanced_fileid_106_doa175_spk2.wav,0.14705882352941177,5,34,ASKING FOR A NOTE FOR A THOUSAND FRANCS PROFESSEDLY ON BEHALF OF MARGUERITE YOU KNOW I HAD WON SOME MONEY AT GAMBLING I THEREFORE IMMEDIATELY HANDED OVER TO PRUDENCE WHAT SHE ASKED FOR MARGUERITE,"Asking for a known for a pastime promise, professibly on behalf of Marguerite. You know I had won some money at gambling. I therefore immediately handed over to Prudence when she asked for Marguerite."
text_fileid_106_doa247_spk1.txt,enhanced_fileid_106_doa247_spk1.wav,0.8,12,15,ALSO IT WOULD BRING YOU BUT LITTLE PLEASURE OR RENOWN IF YOU SHOULD PLAY BADLY,I'll see you. Pleasure. Thank you. Thank you.
text_fileid_107_doa119_spk1.txt,enhanced_fileid_107_doa119_spk1.wav,0.05555555555555555,1,18,THERE WAS A VALLEY BETWEEN US AND THE BUSHES WERE SO THICK ON BOTH SIDES OF OUR TRAIL,There was a valley between us and bushes were so thick on both sides of our trail.
text_fileid_107_doa181_spk2.txt,enhanced_fileid_107_doa181_spk2.wav,3.0,6,2,NORTHANGER ABBEY,"You will tonight see your nooitz."""
text_fileid_107_doa9_spk3.txt,enhanced_fileid_107_doa9_spk3.wav,0.1794871794871795,7,39,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,"Well, the little, since he reckoned his boys ought to be let out as well as him for half price. And so she laid down two bits, allowing that she wanted a few minutes' private conversation with your body."
text_fileid_108_doa117_spk2.txt,enhanced_fileid_108_doa117_spk2.wav,7.333333333333333,44,6,PINK AND BLUE HE'LL CATCH YOU,"She can believe he had you. I know you are not this is all her repute, but rather at the place of the states, she aristocratically bashing. The very instant, the very night of her departure, she awoke to what she had done, the guilt."
text_fileid_108_doa304_spk3.txt,enhanced_fileid_108_doa304_spk3.wav,0.12195121951219512,5,41,SHE HAD FOUND HERSELF PLUNGED INTO A YAWNING ABYSS OF HORROR FROM WHICH THERE WAS NEVER MORE ANY ESCAPE NEVER MORE NEVER MORE THE VERY INSTANT THE VERY NIGHT OF HER DEPARTURE SHE AWOKE TO WHAT SHE HAD DONE THE GUILT,"She had done herself thanks to a yawning of bits of horror, from which there was never more any escape, never more, never more. The very instant, the very night of her departure, she awoke to what she had done, the guilt."
text_fileid_108_doa72_spk1.txt,enhanced_fileid_108_doa72_spk1.wav,0.08333333333333333,2,24,FEW PEOPLE TO DAY THINK OF MILTON IN TERMS OF INDUSTRIAL REPUTE BUT RATHER AS A PLACE OF ESTATES TOO ARISTOCRATIC TO BE FASHIONABLE,"Few people today think of Milton in terms of industrial repute, but rather as a place of estates, too aristocratic to be fashionable."
text_fileid_109_doa165_spk1.txt,enhanced_fileid_109_doa165_spk1.wav,0.2926829268292683,12,41,WE KNEW ALL THESE DETAILS BUT WE WERE NOT AWARE THAT SINCE OUR DEPARTURE THE QUESTION HAD ADVANCED TO FARTHER STAGES OTHER SIMILAR MAXILLARIES THOUGH BELONGING TO INDIVIDUALS OF VARIOUS TYPES AND DIFFERENT NATIONS WERE FOUND IN THE LOOSE GREY SOIL,"We knew all these details, but we were not aware that since our departure of the question had advanced to further stages. Other similar facts, the belonging to individuals in a very different nation, were found in this gray soil."
text_fileid_109_doa46_spk2.txt,enhanced_fileid_109_doa46_spk2.wav,0.631578947368421,24,38,SHE WAS REGULARLY ADVERTISED AS THE FAST RUNNING ET CETERA HER REGULAR TRIPS FROM NEW ORLEANS TO NATCHEZ WERE USUALLY MADE IN FROM SIX TO EIGHT DAYS A TRIP MADE BY HER IN FIVE DAYS WAS CONSIDERED REMARKABLE,She was regularly advertised as the highest target in the South. A regular trip to the North to Matthews reduced the name of 6 to 8 days. The trip she got under her five days is considered remarkable.
text_fileid_109_doa89_spk3.txt,enhanced_fileid_109_doa89_spk3.wav,1.0,15,15,HELP US CARRY THIS MAN TO FRESH AIR IMMEDIATELY HE ORDERED HE HAS BEEN OVERCOME,local security staff he's aties
text_fileid_10_doa12_spk3.txt,enhanced_fileid_10_doa12_spk3.wav,0.9375,30,32,AND A CASUALTY SUCH AS TURKEY RAISERS ARE UNAVOIDABLY HEIRS TO AND WE BORE OUR LOSS WITH RESIGNATION WE WERE GLAD TO REMEMBER THAT TURKEYS DID NOT OFTEN FALL OFF THEIR ROOSTS,"This is what we need to create... onedan, Verein,영... rỉナ Rỉ rỉ"
text_fileid_10_doa260_spk2.txt,enhanced_fileid_10_doa260_spk2.wav,0.5142857142857142,18,35,AND LESS TO WEAR THOUGH MISSUS SIMPSON DID AS ALWAYS HER POOR BEST THE CHILDREN MANAGED TO SATISFY THEIR APPETITES BY SITTING MODESTLY OUTSIDE THEIR NEIGHBORS KITCHEN DOORS WHEN MEALS WERE ABOUT TO BE SERVED,"Then Lester Lear, though Mrs. Simpson did as all was 40 minutes. The children managed to satisfy their outtrades by saying, lastly, outside during the speech and numerous meals were bound to be served."
text_fileid_10_doa45_spk1.txt,enhanced_fileid_10_doa45_spk1.wav,1.1176470588235294,19,17,CHARLES EVREMONDE CALLED DARNAY HAD REASON TO KNOW THE USAGE HE HAD SEEN HUNDREDS PASS AWAY SO,Haha we are going to try and help our dahsy to another three out Where do I see that?
text_fileid_110_doa130_spk1.txt,enhanced_fileid_110_doa130_spk1.wav,1.3333333333333333,12,9,TO THE CHURCH OF SAINT PAUL AT THAT EPOCH,"What's your structure,掉? I'll turn that off. How do you see it?"
text_fileid_110_doa214_spk2.txt,enhanced_fileid_110_doa214_spk2.wav,1.9230769230769231,25,13,AND IN THE MORNING WE MUST GO OVER THE RIVER TO PHILIP'S CREW,"We must go home, Is that Senate? Let's Go Home! am I gonna try to get cars? we need to do that here with others Pri BODeW"
text_fileid_110_doa3_spk3.txt,enhanced_fileid_110_doa3_spk3.wav,0.5,2,4,CHAPTER SEVEN OUR VIRTUES,Chapter 7. Our Virgins.
text_fileid_111_doa179_spk3.txt,enhanced_fileid_111_doa179_spk3.wav,0.1,3,30,BUT AFTER A MOMENT'S HESITATION HE VENTURED TO INQUIRE ARE YOU ONE OF THEM YES I AM REPLIED LECOQ EXHIBITING HIS CARD IN SUPPORT OF HIS ASSERTION AND YOUR NAME,but after a moment's hesitation he ventured to inquire are you one of them yes i am replied the cock exhibiting his car in support of his assertion and your name
text_fileid_111_doa246_spk2.txt,enhanced_fileid_111_doa246_spk2.wav,0.08,2,25,HIS WIFE ESCAPED THROUGH DANGERS AND DIFFICULTIES TO ENGLAND WAS RECEIVED FOR SOME TIME INTO HER UNCLE'S FAMILY AND FINALLY MARRIED HER COUSIN HENRY AUSTEN,"His wife escaped her dangers and difficulties to England, was received for some time into her uncle's family, and finally married her cousin Henry Austin."
text_fileid_111_doa30_spk1.txt,enhanced_fileid_111_doa30_spk1.wav,4.25,34,8,IS IT BEST TO COOK MORE MISSUS MORGESON,"I can have just a call. I can't believe that you're a good lawyer. Let's see if you're a good lawyer. Yes, I am. Exuding his car is important. His assertion. And your name."
text_fileid_112_doa238_spk3.txt,enhanced_fileid_112_doa238_spk3.wav,0.038461538461538464,1,26,FOR THE POND IS JUST A SMALL ARTIFICIAL AFFAIR OF CEMENT ENTIRELY UNPRETENTIOUS THERE ARE SEVEN STEPS TO THE BOTTOM OF THE POND AND EACH STEP,for the pond is just a small artificial affair of cement entirely unpretentious there are seven steps to the bottom of the pond in each step
text_fileid_112_doa335_spk1.txt,enhanced_fileid_112_doa335_spk1.wav,0.0,0,38,ITS NAKED RIBS PACKED WITH DRIFTED SAND SAUNTERING DREAMILY SHE MOVED AWAY FROM THE ANCIENT DERELICT SUDDENLY A DIM SHADOW SWEPT ACROSS THE SAND AT HER FEET AND SHE ARROWED FROM THE SPOT LIKE A WHITE SLIM METEOR,"its naked ribs packed with drifted sand. Sauntering dreamily, she moved away from the ancient derelict. Suddenly a dim shadow swept across the sand at her feet, and she arrowed from the spot like a white, slim meteor."
text_fileid_112_doa6_spk2.txt,enhanced_fileid_112_doa6_spk2.wav,0.4,16,40,CLASHING THEIR SWORDS AGAINST THEIR SHIELDS AND BOILING OVER WITH THE RED HOT THIRST FOR BATTLE THEN THEY BEGAN TO SHOUT SHOW US THE ENEMY LEAD US TO THE CHARGE DEATH OR VICTORY COME ON BRAVE COMRADES CONQUER OR DIE,"Clashing swords against their shields. Boiled. Boiled. First blow. Then they began to shout. Show us the enemy. Lead us to charge. Death for victory. Come, great comrades. Come or die."
text_fileid_113_doa244_spk3.txt,enhanced_fileid_113_doa244_spk3.wav,0.2,4,20,I DO NOT KNOW I ONLY KNOW FATE SMILES THAT KITTY AND I EAT OUR MORNING BACON AND EGGS TOGETHER,I don't know. I only know fake smiles. Then Kitty and I eat our morning bacon and eggs together.
text_fileid_113_doa296_spk2.txt,enhanced_fileid_113_doa296_spk2.wav,0.0,0,29,MUST BE A NET ADDITION BUT THE TERM GROSS INCOME IS NOT WITHOUT POPULAR AND PRACTICAL MEANING GROSS INCOME IS SOMETIMES SPOKEN OF IN THE SENSE OF TOTAL RECEIPTS,"Must be a net addition, but the term gross income is not without popular and practical meaning. Gross income is sometimes spoken of in the sense of total receipts."
text_fileid_113_doa75_spk1.txt,enhanced_fileid_113_doa75_spk1.wav,0.22033898305084745,13,59,SAID THE WOMAN DOUBTFULLY I WISH HE'D BRICK IT UP THE SAME AS HE HAS THE LOWER CELLAR I GET THE HORRORS SITTIN HERE AT NIGHT EXPECTIN THE DOOR TO OPEN AN THE GHOST OF THE MAD LORD TO COME OUT HIM THAT WAS KILLED IN AFRICA MISS HOLLAND LAUGHED I WANT YOU TO GO OUT NOW SHE SAID,"said the wolf down for me. I wish she'd break it up, the same as he has the lower side. I get the horror sitting here at night expecting the door to open and the ghost of the mad lord to come out. And then was killed in Africa. Miss Holland laughed. I want you to go out now, she said."
text_fileid_114_doa105_spk3.txt,enhanced_fileid_114_doa105_spk3.wav,0.05405405405405406,2,37,THE WEALTHIER STUDENTS GLORIED IN THEIR BAD REPUTATION THEY WERE YOUNG MEN OF FASHION WHO WERE CAPABLE OF ANYTHING AND WHO WERE CAREFUL TO LET OTHERS KNOW IT THEY WENT BY THE NAME OF SMASHERS OR UPSETTERS,"Wealth-year students gloried in their bad reputation. They were young men of fashion who were capable of anything, and who were careful to let others know it. They went by the name of smashers or upsetters."
text_fileid_114_doa185_spk2.txt,enhanced_fileid_114_doa185_spk2.wav,0.275,11,40,EVERY EFFORT THAT HE HAD EVER MADE TO FIND HER HAD BEEN USELESS SHE WAS TOO CLEVER FAR TOO CLEVER FOR THAT SHE TOO WOULD KNOW THAT HE COULD AND WOULD RECOGNISE HER VOICE WHERE HE COULD RECOGNISE NOTHING ELSE,"Every advert that he had ever been to find her had been used. It was too clever, far too clever for that. She, too, would know that he could and would recognize the voice, but he could raise his own hands."
text_fileid_114_doa234_spk1.txt,enhanced_fileid_114_doa234_spk1.wav,0.9069767441860465,39,43,LET YOU GET UP AND CUT ITS THROAT SAYS HE AND THEN WE WILL BE SHUT OF THE DOMNED SCREECHIN THING THEN YOU GOT THE KNIFE MA'AM PROMPTED DEASEY IT WAS THE BREAD KNIFE SHE ANSWERED WITH THE UGLY NOTCHES IN THE BLADE,"Letting out the new cuttin'ed frog F SOLO II Than a beast of shadow-full, I'm switching типа Then the Tyمن Falcon displays The resistance and strength carry a cement Dong Nochers a flame"
text_fileid_115_doa242_spk2.txt,enhanced_fileid_115_doa242_spk2.wav,0.13793103448275862,4,29,OLD DOG SPOT CHASED HIM MISTER CROW REPLIED BUT YOU MUSTN'T ASK QUESTIONS HE COMPLAINED YOU CAN'T ASK QUESTIONS OF A NEWSPAPER YOU KNOW WELL WHAT HAPPENED ON SATURDAY,"Old Dogspot chased him, Mr. Crow replied. But you mustn't ask questions, he complained. You can't ask questions on a newspaper, you know. Well, what happened on Saturday?"
text_fileid_115_doa358_spk3.txt,enhanced_fileid_115_doa358_spk3.wav,0.6060606060606061,20,33,THIS WAS THE IMPEACHMENT OF LORD KIMBOLTON AND THE FIVE MEMBERS WHEN THE COMMONS EMPLOYED IN THEIR REMONSTRANCE LANGUAGE SO SEVERE AND INDECENT THEY HAD NOT BEEN ACTUATED ENTIRELY BY INSOLENCE AND PASSION,"This plan features a four-killed country and five members. When the government and their relatives and their relatives are very decent, they have not captured entirely by insolence and passion."
text_fileid_115_doa72_spk1.txt,enhanced_fileid_115_doa72_spk1.wav,0.7857142857142857,22,28,I SHA'N'T FORGET YOU HE SAID SPEAKING A TRIFLE HUSKILY AS DICK HAD SPOKEN NOR DON'T YOU GO AND FORGET ME WHEN YOU GET AMONG THE BRITISH ARRYSTOCRACY,Where don't you go and forget me!
text_fileid_116_doa103_spk3.txt,enhanced_fileid_116_doa103_spk3.wav,1.2941176470588236,22,17,HENCE ARISE ENTANGLEMENTS DREAMS THOSE CLOUDS INTERPOSE THEIR FOLDS AND THEIR TRANSPARENCIES OVER THAT STAR THE MIND,"Parts of both forests and agriculture and 주�іл universities figura from small banks over transparent and encouraging government Flow Assault Laser Co., Vaughan"
text_fileid_116_doa133_spk2.txt,enhanced_fileid_116_doa133_spk2.wav,0.425,17,40,FROM THE VERGE OF THE CLIFF ANNOUNCED THAT THE SAVAGE PROLOGUE OF THE AMERICAN DRAMA WAS DRAWING TO A CLOSE AND THAT THE CIVILIZATION OF EUROPE WAS ADVANCING ON THE SCENE ASCENDING FARTHER ALL WAS SOLITUDE EXCEPT AT THREE RIVERS,"From the purge of the Republic, it announced that the Soviet Mubarak, the American ground, was drawn into the flow, and that the civilization of Europe was advancing on the sea. Descending forever, all was solitude, because after the three rivers."
text_fileid_116_doa359_spk1.txt,enhanced_fileid_116_doa359_spk1.wav,0.3111111111111111,14,45,WHO WAS GAINING THE BREAD OF AN EXILE BY TEACHING LANGUAGES IN CONSTANTINOPLE SHE ALLUDES WITH MUCH FEELING TO THE SUPPORT AFFORDED BY MISS FULLER TO THE REPUBLICAN PARTY IN ITALY HERE IN ROME SHE IS STILL SPOKEN OF IN TERMS OF REGARD AND ENDEARMENT,"I was getting the bread of exile by teaching languages in Constantinople, and she believed with much failing to the support afforded by this order of the Republic of Harding Italy. Here in Rome, she is still spoken of in terms of art and interior."
text_fileid_117_doa2_spk1.txt,enhanced_fileid_117_doa2_spk1.wav,0.28888888888888886,13,45,THERE WAS NEVER A BON MOT BUT IN FRENCH ANNE PAID A DEAL OF ATTENTION TO HER COINS ESPECIALLY TO COPPER COINS WHICH ARE THE LOW AND POPULAR ONES SHE WANTED TO CUT A GREAT FIGURE ON THEM SIX FARTHINGS WERE STRUCK DURING HER REIGN,"There was never a poem for her friend. And it appealed attention to her boys, especially to copper boys, which are the low and popular ones. She wanted to cut a great figure on them. Six filings were struck during her reign."
text_fileid_117_doa46_spk2.txt,enhanced_fileid_117_doa46_spk2.wav,0.47368421052631576,9,19,MISSUS SIMPSON HAD LET THE KITCHEN FIRE DIE OUT AND HAD BROUGHT THE BABY TO GRACE THE FESTAL SCENE,This is since the head of the kitchen fire die out and I've brought the beauty to grace the festival scene.
text_fileid_117_doa77_spk3.txt,enhanced_fileid_117_doa77_spk3.wav,0.8181818181818182,36,44,THE SLOW LITTLE MUD TURTLE WHEN THE TWENTY LITTLE MUD TURTLES BROKE THEIR EGG SHELLS ONE HOT SUMMER DAY AND POKED THEIR WAY UP THROUGH THE WARM SAND IN WHICH THEY HAD BEEN BURIED THEY LOOKED ALMOST AS MUCH ALIKE AS SO MANY RAINDROPS,"This is all a good An election. But yeah. It took that bad an!!! A national winstanding arm thing and felt there would be an opportunity in the sand in which they had been buried. They loved it all, enth eyeing freaking snowmages.."
text_fileid_118_doa109_spk1.txt,enhanced_fileid_118_doa109_spk1.wav,0.9772727272727273,43,44,HIS WALKING IN THE FIELDS AND THROUGH THE FORESTS AT NIGHT HAD BROUGHT HIM CLOSE TO NATURE AND THERE WERE FORCES IN THE PASSIONATELY RELIGIOUS MAN THAT RAN OUT TO THE FORCES IN NATURE THE DISAPPOINTMENT THAT HAD COME TO HIM WHEN A DAUGHTER,"This morning, there are three hours and three hours"
text_fileid_118_doa296_spk2.txt,enhanced_fileid_118_doa296_spk2.wav,0.8648648648648649,32,37,BUT THE HEART ASKED HARDING THE HEART HAS NOT BEEN TOUCHED IF IT HAD BEEN HERBERT WOULD BE DEAD DEAD EXCLAIMED PENCROFT WITH A GROAN THE SAILOR HAD ONLY HEARD THE LAST WORDS UTTERED BY THE REPORTER,Why are there to be hearts? The heart has not been touched. The student has heard of the voices of the nation. Ted explained to me how to voice a speech. He said we're having only heard the last words on a part.
text_fileid_118_doa52_spk3.txt,enhanced_fileid_118_doa52_spk3.wav,0.8571428571428571,24,28,FROM THERE WE MARCHED TO SUPERIOR STREET WHERE CHEERS GREETED US ON EVERY HAND THE PAPERS HAD HERALDED MY ADVENT AND AS IN THE OTHER TOWNS AND CITIES,"There we march to security, and fear the treaty is where Links第. First, I know my impetus, remaining inैות of Harald's sake ofix Christ."
