text_file,audio_file,wer,edit_distance,ref_words,reference,hypothesis
text_fileid_1009_doa259_spk1.txt,enhanced_fileid_1009_doa259_spk1.wav,0.024390243902439025,1,41,WAS CALM DIGNIFIED AND BRAVE AT THE TRIAL AND FACED HER ACCUSERS HEROICALLY SHE WAS DRESSED IN HER NURSE'S UNIFORM AND WORE THE BADGE OF THE RED CROSS WHEN MISTER WHITLOCK LEARNED THAT SHE HAD BEEN TRIED AND SENTENCED TO DEATH,"was calm, dignified, and brave at the trial, and faced her accusers heroically. She was dressed in her nurse's uniform and wore the badge of the Red Cross. When Mr. Whitlock learned that she had been tried and sentenced to death,"
text_fileid_100_doa258_spk1.txt,enhanced_fileid_100_doa258_spk1.wav,0.024390243902439025,1,41,BUT CONTINUED TO SING HER RHYMES AS BEFORE FOR HOWEVER MUCH GROWN PEOPLE MIGHT LAUGH AT HER THE CHILDREN SEEMED TO ENJOY THEM VERY MUCH AND NOT ONE OF THEM WAS TOO PEEVISH TO BE QUIETED AND SOOTHED BY HER VERSES,"but continued to sing her rhymes as before. For, however much grown people might laugh at her, the children seemed to enjoy them very much, and not one of them was too pewish to be quieted and soothed by her verses."
text_fileid_1010_doa32_spk1.txt,enhanced_fileid_1010_doa32_spk1.wav,0.2,7,35,I SAW STUFF THEY CALLED BUTTER SELL FOR THAT POTATOES ARE SELLING FOR THREE DOLLARS A BUSHEL AND ONIONS AT FOUR EVERYTHING THE FARMER RAISES SELLS HIGH WHO BUYS OH ALMOST EVERYBODY HAS TO BUY,"I saw stuff they call better sell for that. Potatoes are selling for $3 a bushel and onions at 4. Everything the farmer raises sells for. Buys? Oh, almost everybody has to buy."
text_fileid_1011_doa125_spk1.txt,enhanced_fileid_1011_doa125_spk1.wav,0.1702127659574468,8,47,BETH IS STILL WITH LOUISE YOU KNOW AND THEY MUST FIND THE CITY DEADLY DULL JUST NOW THE FARM'S THE THING AND THE MAJOR CAN RUN UP TO SEE US FOR A COUPLE OF WEEKS IN THE HOT WEATHER AND WE'LL ALL HAVE A GLORIOUS LAZY TIME,"Back is still in the knees, you know. And they must find a city deadly dove just now. And finds the thing. And the Major can run up to see us for a couple of weeks in the hot weather. And we'll all have a glorious lazy time."
text_fileid_1012_doa313_spk1.txt,enhanced_fileid_1012_doa313_spk1.wav,0.21212121212121213,7,33,ALONE IN THE SOLEMN SILENCE OF THE NIGHT HALF THE SKY WAS CLOUDED IN THE OTHER HALF THE STARS SPARKLED ICILY IN THE KEEN FROSTY AIR WHILE EVERYWHERE THE GLORIOUS WEALTH OF SNOW,"Alone in the soft silence of the night, half the sky was clouded. In the other half the stars sparkled ice-leaves in deep frosty air, while everywhere the glorious ruffers know."
text_fileid_1013_doa56_spk1.txt,enhanced_fileid_1013_doa56_spk1.wav,0.0,0,36,BUT I HAD FORGOTTEN THE FACT IN CONNECTION WITH WHAT HAD BEEN SAID MADE HER STILL MORE UNCOMFORTABLE WELL I DIDN'T WORK VERY HARD AND I DIDN'T HAVE TO WORK LONG BUT I WAS A HAND,"But I had forgotten. The fact in connection with what had been said made her still more uncomfortable. Well, I didn't work very hard, and I didn't have to work long, but I was a hand."
text_fileid_1014_doa115_spk1.txt,enhanced_fileid_1014_doa115_spk1.wav,0.16,4,25,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"Charles gave them a gracious and a compliant answer to all that are monstrous. He was, however, in his heart, extremely averse to these serious measures."
text_fileid_1015_doa244_spk1.txt,enhanced_fileid_1015_doa244_spk1.wav,0.08695652173913043,2,23,BUT BELIEVE THAT THEIR ANCESTORS HAD SUPERNATURAL POWER WHICH RAISED THEM ABOVE THE ORDINARY CREATURES THE CHINOOK INDIANS LIVE UPON THE LOWER COLUMBIA,"that believed that their ancestors had supernatural power, which raised them above the ordinary creatures. The Chinook Indians live upon the Lower Columbia."
text_fileid_1016_doa183_spk1.txt,enhanced_fileid_1016_doa183_spk1.wav,0.0,0,28,WHERE AN ELDERLY GENTLEMAN IN UNIFORM SAT WRITING AT A TABLE AUNT LUCY STOPPED BESIDE HIM AND STILL HOLDING EACH BY THE HAND BOWED LOW SAYING GENERAL SMITH,"where an elderly gentleman in uniform sat writing at a table. Aunt Lucy stopped beside him and still holding each by the hand, bowed low saying, General Smith..."
text_fileid_1017_doa10_spk1.txt,enhanced_fileid_1017_doa10_spk1.wav,0.1,4,40,WHICH WAS SITUATED IN THE REAR END OF A SALOON AND POOL ROOM FAR DOWN IN THE TOWN BOYS HE SAID TO ALDERMAN O'HOOLIGAN AND ALDERMAN GORFINKEL WHO WERE PLAYING FREEZE OUT POKER IN A CORNER BEHIND THE POOL TABLES,"which was situated in the rear end of a saloon and pool room far down in the town. Boris, he said to Alderman O'Hooligan and Alderman Gawrfinkle, who were playing freeze-out poker in a corner behind the pool tables."
text_fileid_1018_doa279_spk1.txt,enhanced_fileid_1018_doa279_spk1.wav,0.4444444444444444,16,36,FROM WHICH CADMUS RAISED A CROP OF ARMED MEN THEY ARE AN UNRULY SET OF REPROBATES THOSE SONS OF THE DRAGON'S TEETH AND UNLESS YOU TREAT THEM SUITABLY THEY WILL FALL UPON YOU SWORD IN HAND,"in which Cadmus raised a camp of armed men. They are in a worldly servant for men, those sons of the dragon's teeth, and unless he trick them cynically, they will fall apart with his swing hands."
text_fileid_1019_doa283_spk1.txt,enhanced_fileid_1019_doa283_spk1.wav,0.2608695652173913,6,23,THUS SQUIRES SHOULD BE SWINDLED IN LONG ROOMS PANELLED WITH OAK WHILE JEWS ON THE OTHER HAND SHOULD RATHER FIND THEMSELVES UNEXPECTEDLY PENNILESS,"Thus, squires should be swindled in long-grued plain old oak, while Jews, on the other hand, should rather find themselves unrespectedly pettiness."
text_fileid_101_doa272_spk1.txt,enhanced_fileid_101_doa272_spk1.wav,0.16666666666666666,5,30,MISTER BERYL SUCH A KIND GENTLEMAN MA'AM SAID YOU WOULD HELP ME I WILL SO LONG AS YOU ARE HONEST JERRY THRUST HIS TONGUE IN HIS CHEEK BUT JULIUS ANSWERED,"Mr. Barrow, such a kind gentleman. Now, said you would help me. I will, so long as you are honest. Jerry thrust his tongue in his cheek, but Julian's answer."
text_fileid_1020_doa61_spk1.txt,enhanced_fileid_1020_doa61_spk1.wav,0.7307692307692307,19,26,SHE WALKED EIGHT DAYS AND NIGHTS WITHOUT STOPPING AND THEN CAME TO A MOUNTAIN MADE ENTIRELY OF IVORY AND NEARLY PERPENDICULAR DESPAIRING OF EVER CLIMBING IT,"Walk in the cake and die without stopping, and then sing to the clouds from the entirety of ivory, and hear me how ridiculous, the sparing so ever-claiming."
text_fileid_1021_doa84_spk1.txt,enhanced_fileid_1021_doa84_spk1.wav,0.07142857142857142,3,42,LET THEM SIMMER FOR A FEW MINUTES THEN POUR THE WATER TO THEM AND ADD THE ONION CUT IN THIN SLICES THE HERBS MACE AND SEASONING SIMMER TILL THE EELS ARE TENDER BUT DO NOT BREAK THE FISH TAKE THEM OUT CAREFULLY,"Let them simmer for a few minutes, then pour the water to them and add the onions. Cut into thin slices the herbs, mace, and seasonings. Simmer till the eels are tender, but do not break the fish. Take them out carefully."
text_fileid_1022_doa104_spk1.txt,enhanced_fileid_1022_doa104_spk1.wav,0.043478260869565216,1,23,THE PILGRIMAGE TOWARDS A PERSONAL BEING SEEMED TO TRAVERSE VAST GULFS TO OCCUPY EPOCHS GIGANTIC DREAMS THAT WERE TERRIBLE REALITIES AT THE TIME,"The pilgrimage towards a personal being seemed to traverse vast gulfs to occupy epics, gigantic dreams that were terrible realities at the time."
text_fileid_1023_doa194_spk1.txt,enhanced_fileid_1023_doa194_spk1.wav,0.14705882352941177,5,34,FOR FIRE WITH WHICH TO RELIGHT THE ONE SHE HAD ALLOWED TO GO OUT NOW THIS LOCRINOS WAS A CRUEL MONSTER WHO DEVOURED EVERYONE HE CAME ACROSS AND ESPECIALLY ENJOYED A CHANCE OF CATCHING,for fire with which to relay while she had allowed it to go out. Now this Lucrinos was a cruel monster who devoured everyone he came across and especially enjoyed a chance of catching.
text_fileid_1024_doa47_spk1.txt,enhanced_fileid_1024_doa47_spk1.wav,0.06818181818181818,3,44,AND SOMETIMES I MUCH FEAR THAT IN TAKING HOLY ORDERS I HAVE GRIEVOUSLY SINNED I SHOULD THEN DO JUST AS I HAVE DONE WITH REGARD TO THAT CRY TO THE LIVING POWER WHICH I THINK ORIGINATED ME TO SET THE MATTER RIGHT FOR ME,"And sometimes I much fear that in taking holy orders I have previously sinned, I should then do just as I have done with regard to that. For I to the living power which I think originated me, to set the matter right for me."
text_fileid_1025_doa69_spk1.txt,enhanced_fileid_1025_doa69_spk1.wav,0.22807017543859648,13,57,AND SO THE KING HAD HIS GOOSE AS GOOD AS NEW TO DIVERT HIM AS LONG AS HE LIVED AND THE SAINT SUPPORTED HIM AFTER HE CAME INTO HIS PROPERTY AS I TOLD YOU UNTIL THE DAY OF HIS DEATH AND THAT WAS SOON AFTER FOR THE POOR GOOSE THOUGHT HE WAS CATCHING A TROUT ONE FRIDAY,"And so the king had his goops as good as meal to Denver at him as long as he lived, and the saints supported him after he came into his property, as I told you, until the day he was dead. And that was soon after, when poor goops thought he was catching a tramp on Friday."
text_fileid_1026_doa22_spk1.txt,enhanced_fileid_1026_doa22_spk1.wav,0.358974358974359,14,39,WAIT LL I GET TIME AND I'LL MOVE THE MOUNTAINS HERE ANY MOUNTAIN WILL BE TICKLED TO DEATH TO LOCATE HERE ONCE WE GET THE WHITE WAY IN THE TOWN WELCOMED MISTER BLAUSSER AS FULLY AS CAROL SNUBBED HIM,Wait till I get time and I'll move the mountains here. Any mountain would be tickled and dead to locate here once we get the right way in. They tell the local Mr. Glasser as fully as Carol's snowman.
text_fileid_1027_doa158_spk1.txt,enhanced_fileid_1027_doa158_spk1.wav,0.029411764705882353,1,34,ALL HIS HAPPINESS AND THAT HE NEVER HAD AND NEVER WOULD LIVE SO HAPPILY ANYWHERE AS HE DID IN THIS COSSACK VILLAGE HE WAS SO FOND OF EVERYBODY AND ESPECIALLY OF LUKASHKA THAT NIGHT,"all his happiness, and that he never had and never would live so happily anywhere as he did in this Kasa village. He was so fond of everybody and especially of Lukashka that night."
text_fileid_1028_doa59_spk1.txt,enhanced_fileid_1028_doa59_spk1.wav,0.4482758620689655,13,29,GOOD THE CANADIAN REPLIED FROM NOW ON WE'LL PAY CLOSER ATTENTION TO EM BUT I WENT ON FOR SECRETING PEARLS THE IDEAL MOLLUSK IS THE PEARL OYSTER MELEAGRINA MARGARITIFERA,"Good, the Canadian required. From now on we'll pay closer attention to him. But, I went on, for secreting pearls, they had a team of bullets with pearl oyster, lalegrena, and margarita pharaohs."
text_fileid_1029_doa241_spk1.txt,enhanced_fileid_1029_doa241_spk1.wav,0.3548387096774194,11,31,MISSUS COLLINGWOOD HOWEVER SHOOK HER HEAD WHEN JOYCE ANNOUNCED WHO WAS OUTSIDE I DO NOT REMEMBER ANY ONE NAMED CALTHORPE AND I SCARCELY FEEL THAT I CAN SEE A STRANGER NOW,"Mrs. Collinwood however shook her head when she was announced to her outside. I do not remember anyone they called for, and I seriously feel that I can see a stranger now."
text_fileid_102_doa324_spk1.txt,enhanced_fileid_102_doa324_spk1.wav,0.05128205128205128,2,39,THESE CONSIDERATIONS RELATE TO THE FIRST TWO CAUSES OF FAILURE IN A REPRESENTATIVE GOVERNMENT THE THIRD IS WHEN THE PEOPLE WANT EITHER THE WILL OR THE CAPACITY TO FULFILL THE PART WHICH BELONGS TO THEM IN A REPRESENTATIVE CONSTITUTION,These considerations relate to the first thing causes a failure in a representative government. The third is when the people want either the will or the capacity to fulfill the part which belongs to them in a representative constitution.
text_fileid_1030_doa189_spk1.txt,enhanced_fileid_1030_doa189_spk1.wav,0.12121212121212122,4,33,HEAVING VERY SLOWLY THOUGH YOU FELT THE WEIGHT OF THE MIGHTY OCEAN IN EVERY FOLD AND EASTWARDS THE SHOULDERS OF THE SWELL CATCHING THE GLORIOUS REFLECTION OF THE SUN HURLED THE SPLENDOUR ALONG,"Heave very slowly, though you felt the weight of the mighty ocean in every fold. And eastwards, the shoulder of the swole, catching the glorious reflection of the sun, hurled the splendor along."
text_fileid_1031_doa66_spk1.txt,enhanced_fileid_1031_doa66_spk1.wav,0.14705882352941177,5,34,AND TEAR THE LAUREL FROM LUXEMBOURG'S BROWS IF YET TIS POSSIBLE I SEE HIM WITH THE KNOT OF HIS SCARFE JUST SHOT OFF INFUSING FRESH SPIRITS INTO POOR GALWAY'S REGIMENT RIDING ALONG THE LINE,"and tear the laurel from Luttenberg's brow. If yet, tis possible. I see him, with the knot of his skull just shot off, infusing fresh spirits into poor Galway's regents, running along the line."
text_fileid_1032_doa343_spk1.txt,enhanced_fileid_1032_doa343_spk1.wav,0.27906976744186046,12,43,WHAT I WANTED WAS TO GIT A BEAD ON OL WADE HIMSELF AN EF I DO SAY IT MYSELF THE OL MAN WOULD A HUNTED HIS HOLE GEMMEN WHEN I GET A SIGHT ON A DUCK GEMMEN THAT DUCK'S MINE AN NO MISTAKE,"What I wanted was to get a bead on old Wayne himself. And if I do say it myself, an old man would have hunted his hole, gentlemen. When I get a sight on the duck, gentlemen, that duck's mine, no mistake."
text_fileid_1033_doa263_spk1.txt,enhanced_fileid_1033_doa263_spk1.wav,0.1111111111111111,5,45,THAT WIDOW WADMAN HAS BEEN DEEPLY IN LOVE WITH MY BROTHER TOBY FOR MANY YEARS AND HAS USED EVERY ART AND CIRCUMVENTION OF WOMAN TO OUTWIT HIM INTO THE SAME PASSION YET NOW THAT SHE HAS CAUGHT HIM HER FEVER WILL BE PASS'D ITS HEIGHT,"That little woman has been deeply in love with my brother Toby for many years, and has used every art and circumvention of woman to agree with him into the same passion. Yet, now that she has caught him, her fever will be past its height."
text_fileid_1034_doa324_spk1.txt,enhanced_fileid_1034_doa324_spk1.wav,0.08333333333333333,3,36,HE DIDN'T HE ACCEPTED IT WITH HIS ARMS ROUND HER AND HIS LIPS AGAINST THE FACE WHERE THE TEARS NOW RAN WARM AND SALT IT WAS ONE OF THE IMMORTAL MOMENTS THE PICTURE WAS CHARMING TOO,He did. He accepted it with his arms around her and his lips against the face where the tears now ran warm and full. It was one of the immortal moments. The picture was charming too.
text_fileid_1035_doa122_spk1.txt,enhanced_fileid_1035_doa122_spk1.wav,0.1111111111111111,4,36,THE VERY NEXT MORNING SHE PUT ON ALL HER FINERY AND THOUGHT THAT NOW AT LEAST THAT DISAGREEABLE PARROT COULD FIND NO FAULT WITH HER APPEARANCE AND SHE LISTENED EAGERLY WHEN SHE HEARD THE STARLING SAY,"The very next morning she put out all her finery and thought that now at least that disagreeable parent could find no fault with her appearance, and she listened eagerly when she heard the starting saying,"
text_fileid_1036_doa10_spk1.txt,enhanced_fileid_1036_doa10_spk1.wav,0.13333333333333333,6,45,WHO MADE AN ENTRY ON HER PAD AND BECKONED TO THE GIRL NEXT TO MARIAN TO COME FORWARD STRAIGHT DOWN THE LINE HE WENT SOMETIMES STOPPING A GIRL AT HER THIRD OR FOURTH LINE RARELY ALLOWING THEM TO READ FARTHER THAN THE ELEVENTH OR TWELFTH,"who made an entry on the path and beckoned to the girl next to Mary to come forward. Straight down the line he went, sometimes stopping a girl at her third and fourth line, rarely allowing them to read farther than the 11th or 12th."
text_fileid_1037_doa37_spk1.txt,enhanced_fileid_1037_doa37_spk1.wav,0.21621621621621623,8,37,THE ONLY PEOPLE WHO ARE DISAPPOINTED IN US ARE THOSE WHO STILL BELIEVE THAT CLAY STORY OR WHO UNCONSCIOUSLY STILL LET IT COLOR THEIR THINKING THERE CERTAINLY SEEMS TO BE A POWER AT WORK IN THE WORLD,The only people who are disappointed in us are those who still believe that placed or unconsciously instill that a color they think. There certainly seems to be a power at work in the world.
text_fileid_1038_doa67_spk1.txt,enhanced_fileid_1038_doa67_spk1.wav,0.02702702702702703,1,37,THE WEALTHIER STUDENTS GLORIED IN THEIR BAD REPUTATION THEY WERE YOUNG MEN OF FASHION WHO WERE CAPABLE OF ANYTHING AND WHO WERE CAREFUL TO LET OTHERS KNOW IT THEY WENT BY THE NAME OF SMASHERS OR UPSETTERS,"The wealthier students gloried in their bad reputation. They were young men of fashion who were capable of anything, and who were careful to let others know it. They went by the name of smashers or of upsetters."
text_fileid_1039_doa83_spk1.txt,enhanced_fileid_1039_doa83_spk1.wav,0.034482758620689655,1,29,BUT YOU WERE SUPPOSED TO BE A WEALTHY MAN IN YOUR OWN RIGHT AND SO IN REALITY YOU WERE ONCE BUT YOU WENT THROUGH YOUR FORTUNE TWO YEARS AGO,"When you were supposed to be a wealthy man in your own right, and so in reality you were once. But you went through your fortune two years ago."
text_fileid_103_doa59_spk1.txt,enhanced_fileid_103_doa59_spk1.wav,0.2,8,40,THEN I REALLY DO THINK THAT HE HAS UNCOMMON BAD TASTE SAID LUCY WITH A REALITY IN HER VOICE DIFFERING MUCH FROM THE TONE OF BANTER SHE HAD HITHERTO USED WHAT LUCY SAID HER SISTER IN LAW LOOKING AT HER,"And I really do think that he has uncommon bad taste, said Lucy, with the morality in her voice differing much from the tone of banter she had introduced. What Lucy? Said her sister-in-law, looking at her."
text_fileid_1040_doa10_spk1.txt,enhanced_fileid_1040_doa10_spk1.wav,0.21951219512195122,9,41,HE DID NOT ANSWER MY QUESTION HE IS A MAN WHO DOES GOOD BY GUN SHOTS SAID COMBEFERRE THOSE WHO HAVE PRESERVED SOME MEMORY OF THIS ALREADY DISTANT EPOCH KNOW THAT THE NATIONAL GUARD FROM THE SUBURBS WAS VALIANT AGAINST INSURRECTIONS,"He did not answer my question. He is a man who does go by gunshots, said Colin Faye. Those who have preserved some memory of this already distant evil know that the National Wall from the Summers was valiant against insurrection."
text_fileid_1041_doa241_spk1.txt,enhanced_fileid_1041_doa241_spk1.wav,0.021739130434782608,1,46,AT THE END OF JANUARY PIERRE WENT TO MOSCOW AND STAYED IN AN ANNEX OF HIS HOUSE WHICH HAD NOT BEEN BURNED HE CALLED ON COUNT ROSTOPCHIN AND ON SOME ACQUAINTANCES WHO WERE BACK IN MOSCOW AND HE INTENDED TO LEAVE FOR PETERSBURG TWO DAYS LATER,"At the end of January, Pierre went to Moscow and stayed in an annex of his house which had not been burned. He called on Count Rostovchin and on some acquaintances who were back in Moscow, and he intended to leave for Petersburg two days later."
text_fileid_1042_doa75_spk1.txt,enhanced_fileid_1042_doa75_spk1.wav,0.2631578947368421,10,38,JOHNNY GREETED US WITH HOW ARE YOU THIS MORNING WILL YOU TAKE A NOBBLER AFTER BUSINESS SAID I GOOD SAID MISTER POSTMAN NOW THEN SAID ALLSORTS WHAT IS THE FIRST THING A GOOD WARM TENT SAID FIDDLER TIM,"Johnny greeted us with, how are you this morning? Will you take another? After business, said I. Good, said Mr. Postman. Now that's it all, so this, what is the first thing? A good work tent, said Fiddler, Jeff."
text_fileid_1043_doa51_spk1.txt,enhanced_fileid_1043_doa51_spk1.wav,1.32,33,25,BY THEIR RANK THOUGHTS MY DEEDS MUST NOT BE SHOWN UNLESS THIS GENERAL EVIL THEY MAINTAIN ALL MEN ARE BAD AND IN THEIR BADNESS REIGN,"I had pranked about Michael and the zombie show. The West, the Emerald, and the Kenny King. And the end of the night, we did never at least read. That was to me."
text_fileid_1044_doa288_spk1.txt,enhanced_fileid_1044_doa288_spk1.wav,0.07142857142857142,3,42,TO PUT MYSELF INTO YOUR HANDS DO YOU TAKE HEAVEN TO BE WITNESS TO THIS PROMISE SAID THE GENIE I DO ANSWERED THE MERCHANT AND YOU MAY RELY ON MY OATH UPON THIS THE GENIE LEFT HIM NEAR THE FOUNTAIN AND DISAPPEARED,"to put myself into your hands. Do you take heaven to be witness to this promise? said the genie. I do, answered the merchant, and you may rely upon my own. Upon this the genie left him through the fountain and disappeared."
text_fileid_1045_doa317_spk1.txt,enhanced_fileid_1045_doa317_spk1.wav,0.03571428571428571,2,56,WHO DID NOT KNOW WHAT TO MAKE OF THE JOY OF THE TWO PARENTS THE COMMISSION WITH WHICH YOU ENTRUSTED ME ABOUT THE FOX'S LIVER TURNED OUT TO BE A MATTER OF IMPOSSIBILITY SO I CAME TO DAY TO MAKE MY EXCUSES AND NOW I REALLY CAN'T UNDERSTAND WHAT YOU ARE SO GRATEFUL TO ME FOR,"who did not know what to make of the joy of the two parents. The commission with which you entrusted me about the fox's liver turned out to be a matter of impossibility. So I came today to make my excuses, and now I really can't understand what you are so grateful to me for."
text_fileid_1046_doa206_spk1.txt,enhanced_fileid_1046_doa206_spk1.wav,0.25806451612903225,8,31,THE LIGHT POURED IN UPON ME AGAIN I WALKED AND I BELIEVE DESCENDED BUT I PRESENTLY FOUND A GREAT ALTERATION IN MY SENSATIONS BEFORE DARK AND OPAQUE BODIES HAD SURROUNDED ME,"The light poured in upon me again. I walked in on whom you descended, but I presently found the great alteration of the sensations, before dark and opaque bodies had surrounded."
text_fileid_1047_doa229_spk1.txt,enhanced_fileid_1047_doa229_spk1.wav,0.16,4,25,OH DON'T JUMP MISTER CROOK SHE CALLED OUT IN SOME ALARM IT'S MUCH TOO HIGH THE INDIVIDUAL RIDING THE PARTY WALL LIKE AN AERIAL HORSE,"Oh, don't jump, Mr. Crook, she called out in some alarm. It's much too high. The individual blinding of the party rolls like an aerial horse."
text_fileid_1048_doa336_spk1.txt,enhanced_fileid_1048_doa336_spk1.wav,0.3333333333333333,17,51,WITHIN A FORTNIGHT THEY PUT A PARTITION DOWN ROBERTSON'S COAL AND WOOD OFFICE AND OPENED THE MARIPOSA MINING EXCHANGE AND JUST ABOUT EVERY MAN ON THE MAIN STREET STARTED BUYING SCRIP THEN PRESENTLY YOUNG FIZZLECHIP WHO HAD BEEN TELLER IN MULLINS'S BANK AND THAT EVERYBODY HAD THOUGHT A WORTHLESS JACKASS BEFORE,"Within a fortnight, they put a partition down, rubber, and coal, and wood off as an old American's mining exchange. Then just about every man on the main street started buying scrimm. Then presently, young fizzle chip, who had been a teller and villains in the bank that everybody had got a worthless jackass before."
