text_file,audio_file,wer,edit_distance,ref_words,reference,hypothesis
text_fileid_1009_doa259_spk1.txt,mic_fileid_1009_doa259_3spk.wav,0.024390243902439025,1,41,WAS CALM DIGNIFIED AND BRAVE AT THE TRIAL AND FACED HER ACCUSERS HEROICALLY SHE WAS DRESSED IN HER NURSE'S UNIFORM AND WORE THE BADGE OF THE RED CROSS WHEN MISTER WHITLOCK LEARNED THAT SHE HAD BEEN TRIED AND SENTENCED TO DEATH,"was calm, dignified, and brave at the trial, and faced her accusers heroically. She was dressed in her nurse's uniform and wore the badge of the Red Cross. When Mr. Whitlock learned that she had been tried and sentenced to death,"
text_fileid_100_doa258_spk1.txt,mic_fileid_100_doa258_3spk.wav,0.0,0,41,BUT CONTINUED TO SING HER RHYMES AS BEFORE FOR HOWEVER MUCH GROWN PEOPLE MIGHT LAUGH AT HER THE CHILDREN SEEMED TO ENJOY THEM VERY MUCH AND NOT ONE OF THEM WAS TOO PEEVISH TO BE QUIETED AND SOOTHED BY HER VERSES,"but continued to sing her rhymes as before. For, however much grown people might laugh at her, the children seemed to enjoy them very much, and not one of them was too peevish to be quieted and soothed by her verses."
text_fileid_1010_doa32_spk1.txt,mic_fileid_1010_doa32_3spk.wav,0.6571428571428571,23,35,I SAW STUFF THEY CALLED BUTTER SELL FOR THAT POTATOES ARE SELLING FOR THREE DOLLARS A BUSHEL AND ONIONS AT FOUR EVERYTHING THE FARMER RAISES SELLS HIGH WHO BUYS OH ALMOST EVERYBODY HAS TO BUY,"I saw stuff they called better sell for that. Potatoes are selling for $3 a potion of money on it to $4. Everything the farmer raises sells high. The buying is professional. Oh, almost everybody has a buying. Part owner of a fine full-rigged ship."
text_fileid_1011_doa125_spk1.txt,mic_fileid_1011_doa125_3spk.wav,0.2765957446808511,13,47,BETH IS STILL WITH LOUISE YOU KNOW AND THEY MUST FIND THE CITY DEADLY DULL JUST NOW THE FARM'S THE THING AND THE MAJOR CAN RUN UP TO SEE US FOR A COUPLE OF WEEKS IN THE HOT WEATHER AND WE'LL ALL HAVE A GLORIOUS LAZY TIME,"That hysteria release, you know, makes us find the city's deadly doll just now. It farms the family, and the Major can run up to see us for a couple of weeks in the hot weather. And we all have a glorious, lazy time."
text_fileid_1012_doa313_spk1.txt,mic_fileid_1012_doa313_3spk.wav,0.3939393939393939,13,33,ALONE IN THE SOLEMN SILENCE OF THE NIGHT HALF THE SKY WAS CLOUDED IN THE OTHER HALF THE STARS SPARKLED ICILY IN THE KEEN FROSTY AIR WHILE EVERYWHERE THE GLORIOUS WEALTH OF SNOW,"Alone was the song of silence of the night of Taw, and half the sky was clouded. In the other half of the stars sparkled icily in the keen, frosty earth. While everywhere the glorious welter's throne lost for ages."
text_fileid_1013_doa56_spk1.txt,mic_fileid_1013_doa56_3spk.wav,0.027777777777777776,1,36,BUT I HAD FORGOTTEN THE FACT IN CONNECTION WITH WHAT HAD BEEN SAID MADE HER STILL MORE UNCOMFORTABLE WELL I DIDN'T WORK VERY HARD AND I DIDN'T HAVE TO WORK LONG BUT I WAS A HAND,"But I had forgotten. The fact, in connection with what had been said, made you're still more uncomfortable. Well, I didn't work very hard, and I didn't have to work long, but I was a hand."
text_fileid_1014_doa115_spk1.txt,mic_fileid_1014_doa115_3spk.wav,1.0,25,25,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"Charles gave the unvoracious and compliant answer to all the remonstances. He was how I need his heart, and streaking anything from shame and sorrow. And there now, I require nothing to be happy."
text_fileid_1015_doa244_spk1.txt,mic_fileid_1015_doa244_3spk.wav,0.17391304347826086,4,23,BUT BELIEVE THAT THEIR ANCESTORS HAD SUPERNATURAL POWER WHICH RAISED THEM ABOVE THE ORDINARY CREATURES THE CHINOOK INDIANS LIVE UPON THE LOWER COLUMBIA,The belief that their ancestors had supernatural power which raised them of the ordinary creatures. The Chinook Indians live upon the Lower Columbian.
text_fileid_1016_doa183_spk1.txt,mic_fileid_1016_doa183_3spk.wav,0.8571428571428571,24,28,WHERE AN ELDERLY GENTLEMAN IN UNIFORM SAT WRITING AT A TABLE AUNT LUCY STOPPED BESIDE HIM AND STILL HOLDING EACH BY THE HAND BOWED LOW SAYING GENERAL SMITH,"Where an angry gentleman in uniform sat writing at a table. All was done to take an insectivize her. And still holding each by the hand, Lose Lobe saying, You're a smoothing man opposite beds. Meet the accommodation of her universal kindness."
text_fileid_1017_doa10_spk1.txt,mic_fileid_1017_doa10_3spk.wav,0.15,6,40,WHICH WAS SITUATED IN THE REAR END OF A SALOON AND POOL ROOM FAR DOWN IN THE TOWN BOYS HE SAID TO ALDERMAN O'HOOLIGAN AND ALDERMAN GORFINKEL WHO WERE PLAYING FREEZE OUT POKER IN A CORNER BEHIND THE POOL TABLES,"which was situated in the rear end of the saloon and pool room far down in the town. Boys, he said to Alderman O'Hurlin and Alderman Garfield, who were playing freeze-out poker in a corner behind the pool table."
text_fileid_1018_doa279_spk1.txt,mic_fileid_1018_doa279_3spk.wav,0.75,27,36,FROM WHICH CADMUS RAISED A CROP OF ARMED MEN THEY ARE AN UNRULY SET OF REPROBATES THOSE SONS OF THE DRAGON'S TEETH AND UNLESS YOU TREAT THEM SUITABLY THEY WILL FALL UPON YOU SWORD IN HAND,"In which heaven is raised a cup of art men. They are really sacred privates. They are sons of a dragon's teeth. And unless you treat them suitably, they will fall upon you, sword of hate. You will have a new voice of the child. Your fathers worship together."
text_fileid_1019_doa283_spk1.txt,mic_fileid_1019_doa283_3spk.wav,1.4782608695652173,34,23,THUS SQUIRES SHOULD BE SWINDLED IN LONG ROOMS PANELLED WITH OAK WHILE JEWS ON THE OTHER HAND SHOULD RATHER FIND THEMSELVES UNEXPECTEDLY PENNILESS,"Appeal of the emotions quite as vividly, and the general cause would be sued, as the most elaborate and ceremonial, on the other hand, could rather find themselves a march of the opinion and have an opportunity to prove its faith."
text_fileid_101_doa272_spk1.txt,mic_fileid_101_doa272_3spk.wav,0.16666666666666666,5,30,MISTER BERYL SUCH A KIND GENTLEMAN MA'AM SAID YOU WOULD HELP ME I WILL SO LONG AS YOU ARE HONEST JERRY THRUST HIS TONGUE IN HIS CHEEK BUT JULIUS ANSWERED,"Mr. Barrow, such a kind gentleman, man, said you would help me. I will, so long as you are honest. Jerry thrust his tongue as cheek, but Julius answered."
text_fileid_1020_doa61_spk1.txt,mic_fileid_1020_doa61_3spk.wav,1.5769230769230769,41,26,SHE WALKED EIGHT DAYS AND NIGHTS WITHOUT STOPPING AND THEN CAME TO A MOUNTAIN MADE ENTIRELY OF IVORY AND NEARLY PERPENDICULAR DESPAIRING OF EVER CLIMBING IT,"With the habit he has of catching a knife without stopping, I made anything coming out of the head of the ivory. I've been hoping to call when Mrs. Wilmington to hear my respect, but I've been away a great deal this season and... and..."
text_fileid_1021_doa84_spk1.txt,mic_fileid_1021_doa84_3spk.wav,0.047619047619047616,2,42,LET THEM SIMMER FOR A FEW MINUTES THEN POUR THE WATER TO THEM AND ADD THE ONION CUT IN THIN SLICES THE HERBS MACE AND SEASONING SIMMER TILL THE EELS ARE TENDER BUT DO NOT BREAK THE FISH TAKE THEM OUT CAREFULLY,"Let them simmer for a few minutes, then pour the water to them and add the onion. Cut into thin slices of the herbs, mace and seasoning. Simmer till the eels are tender, but do not break the fish. Take them out carefully."
text_fileid_1022_doa104_spk1.txt,mic_fileid_1022_doa104_3spk.wav,0.43478260869565216,10,23,THE PILGRIMAGE TOWARDS A PERSONAL BEING SEEMED TO TRAVERSE VAST GULFS TO OCCUPY EPOCHS GIGANTIC DREAMS THAT WERE TERRIBLE REALITIES AT THE TIME,"My pilgrimage towards a personal being to traverse back gulfs, to occupy epics, gigantic dreams that were terrible realities at the time, and in fact, is my strength."
text_fileid_1023_doa194_spk1.txt,mic_fileid_1023_doa194_3spk.wav,0.11764705882352941,4,34,FOR FIRE WITH WHICH TO RELIGHT THE ONE SHE HAD ALLOWED TO GO OUT NOW THIS LOCRINOS WAS A CRUEL MONSTER WHO DEVOURED EVERYONE HE CAME ACROSS AND ESPECIALLY ENJOYED A CHANCE OF CATCHING,"for fire with which to relay the one she had allowed Hongo out. Now this Lucrinus was a cruel monster who devoured everyone he came across, and especially enjoyed a chance of catching."
text_fileid_1024_doa47_spk1.txt,mic_fileid_1024_doa47_3spk.wav,0.18181818181818182,8,44,AND SOMETIMES I MUCH FEAR THAT IN TAKING HOLY ORDERS I HAVE GRIEVOUSLY SINNED I SHOULD THEN DO JUST AS I HAVE DONE WITH REGARD TO THAT CRY TO THE LIVING POWER WHICH I THINK ORIGINATED ME TO SET THE MATTER RIGHT FOR ME,"And sometimes I much fear that in taking holy orders as previous to sin, I should then do just as I have done with regard to that, cry to the living power of which I have seen originated in me, to set the matter right for me."
text_fileid_1025_doa69_spk1.txt,mic_fileid_1025_doa69_3spk.wav,0.5964912280701754,34,57,AND SO THE KING HAD HIS GOOSE AS GOOD AS NEW TO DIVERT HIM AS LONG AS HE LIVED AND THE SAINT SUPPORTED HIM AFTER HE CAME INTO HIS PROPERTY AS I TOLD YOU UNTIL THE DAY OF HIS DEATH AND THAT WAS SOON AFTER FOR THE POOR GOOSE THOUGHT HE WAS CATCHING A TROUT ONE FRIDAY,"And so the king had his greatest goodest name to have right in his house. He let the poor group and the saints supported him after he came into his property, as I told you, to have the day, Mr. Tephard, and not for soon after. For the poor group started his catch on a truck on Friday, comforting him under any distress."
text_fileid_1026_doa22_spk1.txt,mic_fileid_1026_doa22_3spk.wav,0.38461538461538464,15,39,WAIT LL I GET TIME AND I'LL MOVE THE MOUNTAINS HERE ANY MOUNTAIN WILL BE TICKLED TO DEATH TO LOCATE HERE ONCE WE GET THE WHITE WAY IN THE TOWN WELCOMED MISTER BLAUSSER AS FULLY AS CAROL SNUBBED HIM,Wait till I get time and I'll move the mountains here. Any mountains are being tickled you have to locate here once we're on the right way in. The town welcomed Mr. Gloucester as fully as close as I am.
text_fileid_1027_doa158_spk1.txt,mic_fileid_1027_doa158_3spk.wav,0.08823529411764706,3,34,ALL HIS HAPPINESS AND THAT HE NEVER HAD AND NEVER WOULD LIVE SO HAPPILY ANYWHERE AS HE DID IN THIS COSSACK VILLAGE HE WAS SO FOND OF EVERYBODY AND ESPECIALLY OF LUKASHKA THAT NIGHT,"all his happiness, and that he never had and never would live so happily anywhere as he did in this Kossack village. He was so fond of everybody, and especially of the Kossack that night."
text_fileid_1028_doa59_spk1.txt,mic_fileid_1028_doa59_3spk.wav,1.1724137931034482,34,29,GOOD THE CANADIAN REPLIED FROM NOW ON WE'LL PAY CLOSER ATTENTION TO EM BUT I WENT ON FOR SECRETING PEARLS THE IDEAL MOLLUSK IS THE PEARL OYSTER MELEAGRINA MARGARITIFERA,"It was a sign that the Canadian Luglies could sing. From now on we'll pay closer attention to them. But, Isaac's enthusiasm for music, but this is the first part. The ideal policy is the pearl wiser that Henry now continues to be in fair places, for we helped ourselves."
text_fileid_1029_doa241_spk1.txt,mic_fileid_1029_doa241_3spk.wav,0.9032258064516129,28,31,MISSUS COLLINGWOOD HOWEVER SHOOK HER HEAD WHEN JOYCE ANNOUNCED WHO WAS OUTSIDE I DO NOT REMEMBER ANY ONE NAMED CALTHORPE AND I SCARCELY FEEL THAT I CAN SEE A STRANGER NOW,"Mrs. Collinwood, however, shook her head when Joyce announced he was outside. The eldest of the boys replied, I do not remember anyone that called for her, and I scarcely feel that I can see a stranger now. He'll buy him, and then he'll boil him in a pot and eat him."
text_fileid_102_doa324_spk1.txt,mic_fileid_102_doa324_3spk.wav,0.02564102564102564,1,39,THESE CONSIDERATIONS RELATE TO THE FIRST TWO CAUSES OF FAILURE IN A REPRESENTATIVE GOVERNMENT THE THIRD IS WHEN THE PEOPLE WANT EITHER THE WILL OR THE CAPACITY TO FULFILL THE PART WHICH BELONGS TO THEM IN A REPRESENTATIVE CONSTITUTION,These considerations relate to the first two causes of failure in a representative government. The third is when the seeker want either the will or the capacity to fulfill the part which belongs to them in a representative constitution.
text_fileid_1030_doa189_spk1.txt,mic_fileid_1030_doa189_3spk.wav,0.2727272727272727,9,33,HEAVING VERY SLOWLY THOUGH YOU FELT THE WEIGHT OF THE MIGHTY OCEAN IN EVERY FOLD AND EASTWARDS THE SHOULDERS OF THE SWELL CATCHING THE GLORIOUS REFLECTION OF THE SUN HURLED THE SPLENDOUR ALONG,"Heed you very slowly, though you felt his weight of the mighty ocean at every fold. And he was, the shoulder of the swell, catching the glorious reflection of the sun, hurled his splendor along."
text_fileid_1031_doa66_spk1.txt,mic_fileid_1031_doa66_3spk.wav,0.2647058823529412,9,34,AND TEAR THE LAUREL FROM LUXEMBOURG'S BROWS IF YET TIS POSSIBLE I SEE HIM WITH THE KNOT OF HIS SCARFE JUST SHOT OFF INFUSING FRESH SPIRITS INTO POOR GALWAY'S REGIMENT RIDING ALONG THE LINE,"and tear the lore from Dr. Morde's brow, if yet tis possible. I see him, with a knot of his scarf just shot up, infusing fresh spirits into poor Gowery's regimen, riding along the line."
text_fileid_1032_doa343_spk1.txt,mic_fileid_1032_doa343_3spk.wav,0.6511627906976745,28,43,WHAT I WANTED WAS TO GIT A BEAD ON OL WADE HIMSELF AN EF I DO SAY IT MYSELF THE OL MAN WOULD A HUNTED HIS HOLE GEMMEN WHEN I GET A SIGHT ON A DUCK GEMMEN THAT DUCK'S MINE AN NO MISTAKE,"What I wanted was to get a bead on all the way he saw. Self-intensive intelligence. I do say it myself. The old man who hunted his whole dream. When I get a second duck, I turn my own duck's mind. No mistake. I'll sit pasting the door behind them."
text_fileid_1033_doa263_spk1.txt,mic_fileid_1033_doa263_3spk.wav,0.13333333333333333,6,45,THAT WIDOW WADMAN HAS BEEN DEEPLY IN LOVE WITH MY BROTHER TOBY FOR MANY YEARS AND HAS USED EVERY ART AND CIRCUMVENTION OF WOMAN TO OUTWIT HIM INTO THE SAME PASSION YET NOW THAT SHE HAS CAUGHT HIM HER FEVER WILL BE PASS'D ITS HEIGHT,"That Ruta Watlin has been deeply in love with my brother Toby for many years, and has used every art and circumvention of women to unwish him into the same passion. Yet, now that she has caught him, her fever will be past his height."
text_fileid_1034_doa324_spk1.txt,mic_fileid_1034_doa324_3spk.wav,0.3611111111111111,13,36,HE DIDN'T HE ACCEPTED IT WITH HIS ARMS ROUND HER AND HIS LIPS AGAINST THE FACE WHERE THE TEARS NOW RAN WARM AND SALT IT WAS ONE OF THE IMMORTAL MOMENTS THE PICTURE WAS CHARMING TOO,He did. He accepted it with his arms round her and his lips against the face where the tears now ran warm and salt. It was one of the immortal moments. The picture was charming too. There was no mark either on his body or on his clothing.
text_fileid_1035_doa122_spk1.txt,mic_fileid_1035_doa122_3spk.wav,0.4166666666666667,15,36,THE VERY NEXT MORNING SHE PUT ON ALL HER FINERY AND THOUGHT THAT NOW AT LEAST THAT DISAGREEABLE PARROT COULD FIND NO FAULT WITH HER APPEARANCE AND SHE LISTENED EAGERLY WHEN SHE HEARD THE STARLING SAY,"The very next analogy put on all her finery and thought that now at least that the disagreeable parent could find no fault with her appearance. And she listened eagerly when she heard the story and said, They give us a sarcastic view of it."
text_fileid_1036_doa10_spk1.txt,mic_fileid_1036_doa10_3spk.wav,0.4666666666666667,21,45,WHO MADE AN ENTRY ON HER PAD AND BECKONED TO THE GIRL NEXT TO MARIAN TO COME FORWARD STRAIGHT DOWN THE LINE HE WENT SOMETIMES STOPPING A GIRL AT HER THIRD OR FOURTH LINE RARELY ALLOWING THEM TO READ FARTHER THAN THE ELEVENTH OR TWELFTH,"who made an entry on the pad and beckoned to the girl next to her name to the last frame of sunshine. And straight down the line he went, sometimes stopping the girl at a third number of line, rarely allowing him to read farther than the 11th or 12th clouds for a few minutes."
text_fileid_1037_doa37_spk1.txt,mic_fileid_1037_doa37_3spk.wav,0.2702702702702703,10,37,THE ONLY PEOPLE WHO ARE DISAPPOINTED IN US ARE THOSE WHO STILL BELIEVE THAT CLAY STORY OR WHO UNCONSCIOUSLY STILL LET IT COLOR THEIR THINKING THERE CERTAINLY SEEMS TO BE A POWER AT WORK IN THE WORLD,"The only people who were disappointed in this were those who still believed that peace for the world, unconsciously, would still let it color their fate. There certainly seems to be a power at work in the world."
text_fileid_1038_doa67_spk1.txt,mic_fileid_1038_doa67_3spk.wav,0.13513513513513514,5,37,THE WEALTHIER STUDENTS GLORIED IN THEIR BAD REPUTATION THEY WERE YOUNG MEN OF FASHION WHO WERE CAPABLE OF ANYTHING AND WHO WERE CAREFUL TO LET OTHERS KNOW IT THEY WENT BY THE NAME OF SMASHERS OR UPSETTERS,"The wealthier students glory in their bad reputation. They were young men of fashion who were capable of anything, and who were careful for best others knows. They went by the name of smashers or upsetters."
text_fileid_1039_doa83_spk1.txt,mic_fileid_1039_doa83_3spk.wav,0.4827586206896552,14,29,BUT YOU WERE SUPPOSED TO BE A WEALTHY MAN IN YOUR OWN RIGHT AND SO IN REALITY YOU WERE ONCE BUT YOU WENT THROUGH YOUR FORTUNE TWO YEARS AGO,"But you were supposed to be a wealthy man in your own right, and so in reality you were at once. But you went through your fortune two years ago, and you were, but she never drank from the duty she had assumed."
text_fileid_103_doa59_spk1.txt,mic_fileid_103_doa59_3spk.wav,0.3,12,40,THEN I REALLY DO THINK THAT HE HAS UNCOMMON BAD TASTE SAID LUCY WITH A REALITY IN HER VOICE DIFFERING MUCH FROM THE TONE OF BANTER SHE HAD HITHERTO USED WHAT LUCY SAID HER SISTER IN LAW LOOKING AT HER,"And I really do think that he has uncommon bad taste, said Lucy, with the reality in her voice differing much from the tone of banter she had handed to the ears. What lucid, said her sister-in-law, when we had her."
text_fileid_1040_doa10_spk1.txt,mic_fileid_1040_doa10_3spk.wav,0.24390243902439024,10,41,HE DID NOT ANSWER MY QUESTION HE IS A MAN WHO DOES GOOD BY GUN SHOTS SAID COMBEFERRE THOSE WHO HAVE PRESERVED SOME MEMORY OF THIS ALREADY DISTANT EPOCH KNOW THAT THE NATIONAL GUARD FROM THE SUBURBS WAS VALIANT AGAINST INSURRECTIONS,"He did not answer the question. He is a man who does good by gunshots, says Carl Twain. Those who have preserved some memory of this already distant and bossy know that the national life from the suburbs is valued against insurrections."
text_fileid_1041_doa241_spk1.txt,mic_fileid_1041_doa241_3spk.wav,0.021739130434782608,1,46,AT THE END OF JANUARY PIERRE WENT TO MOSCOW AND STAYED IN AN ANNEX OF HIS HOUSE WHICH HAD NOT BEEN BURNED HE CALLED ON COUNT ROSTOPCHIN AND ON SOME ACQUAINTANCES WHO WERE BACK IN MOSCOW AND HE INTENDED TO LEAVE FOR PETERSBURG TWO DAYS LATER,"At the end of January, Pierre went to Moscow and stayed in an annex of his house which had not been burned. He called on Count Rostopchin and not some acquaintances who were back in Moscow, and he intended to leave for Petersburg two days later."
text_fileid_1042_doa75_spk1.txt,mic_fileid_1042_doa75_3spk.wav,0.5,19,38,JOHNNY GREETED US WITH HOW ARE YOU THIS MORNING WILL YOU TAKE A NOBBLER AFTER BUSINESS SAID I GOOD SAID MISTER POSTMAN NOW THEN SAID ALLSORTS WHAT IS THE FIRST THING A GOOD WARM TENT SAID FIDDLER TIM,"Johnny greeted us with, how are you this morning? Will you take an on-look? After business, I am. Good, said Mr. Postman. Now this is what is the first thing. A little more tense, little Jim. But we'll take it a minute."
text_fileid_1043_doa51_spk1.txt,mic_fileid_1043_doa51_3spk.wav,1.84,46,25,BY THEIR RANK THOUGHTS MY DEEDS MUST NOT BE SHOWN UNLESS THIS GENERAL EVIL THEY MAINTAIN ALL MEN ARE BAD AND IN THEIR BADNESS REIGN,"I'll have that hair off of him if he isn't colored towards evening. So saying, he covered the sick man with the wetted cloths and bathed his hands in the coolant fluid. It is just possible that it reached you in this way. But it was to me..."
text_fileid_1044_doa288_spk1.txt,mic_fileid_1044_doa288_3spk.wav,0.2857142857142857,12,42,TO PUT MYSELF INTO YOUR HANDS DO YOU TAKE HEAVEN TO BE WITNESS TO THIS PROMISE SAID THE GENIE I DO ANSWERED THE MERCHANT AND YOU MAY RELY ON MY OATH UPON THIS THE GENIE LEFT HIM NEAR THE FOUNTAIN AND DISAPPEARED,"to put myself into your hand. Do you take heaven to be witness to this promise? I do, and you may rely upon my own. Upon this the gene left him to the found, and disappeared."
text_fileid_1045_doa317_spk1.txt,mic_fileid_1045_doa317_3spk.wav,0.03571428571428571,2,56,WHO DID NOT KNOW WHAT TO MAKE OF THE JOY OF THE TWO PARENTS THE COMMISSION WITH WHICH YOU ENTRUSTED ME ABOUT THE FOX'S LIVER TURNED OUT TO BE A MATTER OF IMPOSSIBILITY SO I CAME TO DAY TO MAKE MY EXCUSES AND NOW I REALLY CAN'T UNDERSTAND WHAT YOU ARE SO GRATEFUL TO ME FOR,"who did not know what to make of the joy of the two parents. The commission with which you entrusted me about the fox's liver turned out to be a matter of impossibility, so I came today to make my excuses, and now I really can't understand what you are so grateful to me for."
text_fileid_1046_doa206_spk1.txt,mic_fileid_1046_doa206_3spk.wav,0.5483870967741935,17,31,THE LIGHT POURED IN UPON ME AGAIN I WALKED AND I BELIEVE DESCENDED BUT I PRESENTLY FOUND A GREAT ALTERATION IN MY SENSATIONS BEFORE DARK AND OPAQUE BODIES HAD SURROUNDED ME,"The light pulled in for me again. I walked on my way of descending, but I presently found a great alteration in sex and suicide. Before a dark and opaque body has run all about life."
text_fileid_1047_doa229_spk1.txt,mic_fileid_1047_doa229_3spk.wav,0.92,23,25,OH DON'T JUMP MISTER CROOK SHE CALLED OUT IN SOME ALARM IT'S MUCH TOO HIGH THE INDIVIDUAL RIDING THE PARTY WALL LIKE AN AERIAL HORSE,"Oh, don't jump, Mr. Crook. There was a blaze of lumbering grandstandard blaze. It's much too high. The strong and a grating order of bitter always wonder. The individual are hiding on the party wall like an aerial force."
